id,name,lat,lon,tags,rating,visit_duration_min,entry_fee,open_hour,close_hour
306,nhà vũ lực,10.939821,106.765163,accommodation;hotel,4.5,0,0,0,23
307,Ô Cấp,10.333099,107.073149,accommodation;hotel,4.5,0,0,0,23
308,đoàn 28,10.36632,107.062937,accommodation;hotel,4.5,0,0,0,23
309,419 Hotel,10.772317,106.694315,accommodation;hotel,4.4,0,0,0,23
310,7 sao,10.920644,106.732165,accommodation;hotel,4.4,0,0,0,23
311,9 Hostel&Suites,10.770059,106.693689,accommodation;hotel,4.4,0,0,0,23
312,Asian Ru0by select,10.769839,106.688302,accommodation;hotel,4.4,0,0,0,23
313,Au Lac Legend Hotel,10.780933,106.69588,accommodation;hotel,4.4,0,0,0,23
314,Chị Thành,10.884207,106.704236,accommodation;hotel,4.4,0,0,0,23
315,FI House,10.790858,106.704859,accommodation;hotel,4.4,0,0,0,23
316,Hai Nam boutique hotel,10.773717,106.698897,accommodation;hotel,4.4,0,0,0,23
317,In The Woods hostel,10.769451,106.69153,accommodation;hotel,4.4,0,0,0,23
318,Khách Sạn 4 Sao New Pacific,10.78384,106.682861,accommodation;hotel,4.4,0,0,0,23
319,Khách Sạn California,10.762502,106.692738,accommodation;hotel,4.4,0,0,0,23
320,Khách Sạn Cường Thanh 2,10.772757,106.669837,accommodation;hotel,4.4,0,0,0,23
321,Khách Sạn Giang Home,10.735677,106.659362,accommodation;hotel,4.4,0,0,0,23
322,Khách Sạn Hello SaiGon,10.771684,106.680931,accommodation;hotel,4.4,0,0,0,23
323,Khách Sạn Hiền Hòa,10.842331,106.658357,accommodation;hotel,4.4,0,0,0,23
324,Khách Sạn Hoàng Hà,10.796515,106.67269,accommodation;hotel,4.4,0,0,0,23
325,Khách Sạn Hoàng Kim Vỹ,10.825099,106.588748,accommodation;hotel,4.4,0,0,0,23
326,Khách Sạn Huy Lộc 1,10.765814,106.674637,accommodation;hotel,4.4,0,0,0,23
327,Khách Sạn Hà My,10.7739,106.696901,accommodation;hotel,4.4,0,0,0,23
328,Khách Sạn Hồng Vy,10.786849,106.693077,accommodation;hotel,4.4,0,0,0,23
329,Khách Sạn Kim Thư,10.827031,106.717634,accommodation;hotel,4.4,0,0,0,23
330,Khách Sạn Lan Anh,10.84383,106.656322,accommodation;hotel,4.4,0,0,0,23
331,Khách Sạn Ly Ly 2,10.82175,106.631049,accommodation;hotel,4.4,0,0,0,23
332,Khách Sạn Madam Cuc 127,10.76607,106.689589,accommodation;hotel,4.4,0,0,0,23
333,Khách Sạn Nana,10.845314,106.671479,accommodation;hotel,4.4,0,0,0,23
334,Khách Sạn Punto,10.766273,106.695238,accommodation;hotel,4.4,0,0,0,23
335,Khách Sạn Quy Thanh,10.772458,106.694196,accommodation;hotel,4.4,0,0,0,23
336,Khách Sạn Saigon Backpacker's,10.768564,106.693219,accommodation;hotel,4.4,0,0,0,23
337,Khách Sạn Saigon Old Town,10.767858,106.692861,accommodation;hotel,4.4,0,0,0,23
338,Khách Sạn Sao Mai Xanh,10.841147,106.650993,accommodation;hotel,4.4,0,0,0,23
339,Khách Sạn Spotlight,10.766279,106.689736,accommodation;hotel,4.4,0,0,0,23
340,Khách Sạn Thanh Vy,10.770457,106.650805,accommodation;hotel,4.4,0,0,0,23
341,Khách Sạn Thiên pHÚ,10.825229,106.719142,accommodation;hotel,4.4,0,0,0,23
342,Khách Sạn Tân Bình,10.825853,106.632972,accommodation;hotel,4.4,0,0,0,23
343,Khách Sạn Vy Vy Airport,10.800422,106.662576,accommodation;hotel,4.4,0,0,0,23
344,Khách sạn Golf Phú Mỹ,10.600039,107.053752,accommodation;hotel,4.4,0,0,0,23
345,Khách sạn Hà Thành,10.330631,107.084856,accommodation;hotel,4.4,0,0,0,23
346,Khách sạn Le Méridien Sài Gòn,10.779937,106.707289,accommodation;hotel,4.4,0,0,0,23
347,Khách sạn Palace Saigon,10.774526,106.703659,accommodation;hotel,4.4,0,0,0,23
348,Khách sạn Đức Minh,10.795374,106.659571,accommodation;hotel,4.4,0,0,0,23
349,Ky Na,10.75789,106.653518,accommodation;hotel,4.4,0,0,0,23
350,La Castle,10.333127,107.087946,accommodation;hotel,4.4,0,0,0,23
351,Lam Son,10.351724,107.072084,accommodation;hotel,4.4,0,0,0,23
352,Lan Sai Gon,10.767505,106.698831,accommodation;hotel,4.4,0,0,0,23
353,Luci's house Hostel,10.769388,106.691007,accommodation;hotel,4.4,0,0,0,23
354,Minh Chau,10.654863,107.039178,accommodation;hotel,4.4,0,0,0,23
355,NATURAL HOUSE hostel,10.763336,106.678264,accommodation;hotel,4.4,0,0,0,23
356,Nhà Khách Tao Đàn,10.774812,106.697415,accommodation;hotel,4.4,0,0,0,23
357,Norfolk Hotel,10.774781,106.699953,accommodation;hotel,4.4,0,0,0,23
358,PP BackPackers,10.767053,106.690845,accommodation;hotel,4.4,0,0,0,23
359,Phan Long Hotel,10.772284,106.693825,accommodation;hotel,4.4,0,0,0,23
360,Phòng Trọ,10.86323,106.685574,accommodation;hotel,4.4,0,0,0,23
361,Phòng trọ Niên,10.995002,106.661794,accommodation;hotel,4.4,0,0,0,23
362,Phương Nam,10.330311,107.085907,accommodation;hotel,4.4,0,0,0,23
363,Queen hotel,10.812381,106.667029,accommodation;hotel,4.4,0,0,0,23
364,Saigon Smile Hostel,10.767795,106.692924,accommodation;hotel,4.4,0,0,0,23
365,Silverland Charner,10.772179,106.70348,accommodation;hotel,4.4,0,0,0,23
366,TD Central Hotel,10.772286,106.69498,accommodation;hotel,4.4,0,0,0,23
367,Tan Son Nhat Hotel,10.806109,106.668588,accommodation;hotel,4.4,0,0,0,23
368,Thuan Thien Hotel,10.771713,106.695652,accommodation;hotel,4.4,0,0,0,23
369,Trung tâm Tổ chức Hội nghị tỉnh Tây Ninh,10.541489,106.41349,accommodation;hotel,4.4,0,0,0,23
370,Truong Tien 1,10.370499,106.36481,accommodation;hotel,4.4,0,0,0,23
371,Trường Ân,10.329626,107.087691,accommodation;hotel,4.4,0,0,0,23
372,Venice 1 Hotel,10.737274,106.690056,accommodation;hotel,4.4,0,0,0,23
373,Vietnam Guide Home,10.767975,106.688637,accommodation;hotel,4.4,0,0,0,23
374,land for building a house,11.16521,106.740793,accommodation;hotel,4.4,0,0,0,23
375,đất mình,10.929319,106.47004,accommodation;hotel,4.4,0,0,0,23
376,33 hotel,10.338036,107.089221,accommodation;hotel,4.3,0,0,0,23
377,Alagon Western Hotel,10.771974,106.69685,accommodation;hotel,4.3,0,0,0,23
378,COCHIN ZEN HOTEL,10.774625,106.696739,accommodation;hotel,4.3,0,0,0,23
379,Celine Living,10.773692,106.685624,accommodation;hotel,4.3,0,0,0,23
380,Cát Phúc,10.793962,106.641628,accommodation;hotel,4.3,0,0,0,23
381,Diểm My,11.13954,106.608967,accommodation;hotel,4.3,0,0,0,23
382,Dorm24h Hostel,10.765695,106.691399,accommodation;hotel,4.3,0,0,0,23
383,Happy Diamonds,10.34011,107.072617,accommodation;hotel,4.3,0,0,0,23
384,Hotel Lily 2,10.735902,106.692813,accommodation;hotel,4.3,0,0,0,23
385,Hotel Sao Mai,10.826956,106.691069,accommodation;hotel,4.3,0,0,0,23
386,K'MY hotel,10.970254,106.678053,accommodation;hotel,4.3,0,0,0,23
387,Khác Sạn Minh Minh Tâm,10.770945,106.6726,accommodation;hotel,4.3,0,0,0,23
388,Khách Sạn 1001 Đêm,10.738706,106.690569,accommodation;hotel,4.3,0,0,0,23
389,Khách Sạn 64,10.76736,106.693718,accommodation;hotel,4.3,0,0,0,23
390,Khách Sạn Bed Station,10.766881,106.693738,accommodation;hotel,4.3,0,0,0,23
391,Khách Sạn Blue River,10.767419,106.691199,accommodation;hotel,4.3,0,0,0,23
392,Khách Sạn Citadines Regency Saigon,10.784441,106.694717,accommodation;hotel,4.3,0,0,0,23
393,Khách Sạn Havy,10.857794,106.813252,accommodation;hotel,4.3,0,0,0,23
394,Khách Sạn Horizon,10.763385,106.695891,accommodation;hotel,4.3,0,0,0,23
395,Khách Sạn Hà Vy,10.766539,106.691256,accommodation;hotel,4.3,0,0,0,23
396,Khách Sạn Kim Ngân,10.735929,106.692573,accommodation;hotel,4.3,0,0,0,23
397,Khách Sạn King Star,10.778068,106.704126,accommodation;hotel,4.3,0,0,0,23
398,Khách Sạn La Galerie,10.739096,106.691147,accommodation;hotel,4.3,0,0,0,23
399,Khách Sạn Le Le,10.768968,106.694192,accommodation;hotel,4.3,0,0,0,23
400,Khách Sạn Liên Hà,10.767921,106.694849,accommodation;hotel,4.3,0,0,0,23
401,Khách Sạn Liên Phương,10.787674,106.692049,accommodation;hotel,4.3,0,0,0,23
402,Khách Sạn May,10.777819,106.700755,accommodation;hotel,4.3,0,0,0,23
403,Khách Sạn Ngọc Linh 2,10.767021,106.690706,accommodation;hotel,4.3,0,0,0,23
404,Khách Sạn Ramana,10.787734,106.677725,accommodation;hotel,4.3,0,0,0,23
405,Khách Sạn Rex,10.775586,106.701106,accommodation;hotel,4.3,0,0,0,23
406,Khách Sạn Saigon Sports 3,10.768595,106.694409,accommodation;hotel,4.3,0,0,0,23
407,Khách Sạn Sunrise Central,10.773776,106.696923,accommodation;hotel,4.3,0,0,0,23
408,Khách Sạn Thái Anh 1,10.797279,106.689377,accommodation;hotel,4.3,0,0,0,23
409,Khách Sạn Vitamin Smile,10.764318,106.695363,accommodation;hotel,4.3,0,0,0,23
410,Khách Sạn Ánh Dương,10.772944,106.671147,accommodation;hotel,4.3,0,0,0,23
411,Khách sạn Hoà Bình,10.94438,106.820971,accommodation;hotel,4.3,0,0,0,23
412,Khách sạn Phương Vy,10.762905,106.658428,accommodation;hotel,4.3,0,0,0,23
413,Khách sạn Saigon Garden Hill Apartment & Resort,10.815023,106.686555,accommodation;hotel,4.3,0,0,0,23
414,Long Vu,10.577384,107.053938,accommodation;hotel,4.3,0,0,0,23
415,Mường Thanh Hotel,10.345951,107.075433,accommodation;hotel,4.3,0,0,0,23
416,NOVENA HOTEL,10.329446,107.087177,accommodation;hotel,4.3,0,0,0,23
417,Nhà khách Bộ Giao thông Vận tải,10.777857,106.697399,accommodation;hotel,4.3,0,0,0,23
418,Northern Hostel,10.766616,106.691624,accommodation;hotel,4.3,0,0,0,23
419,Phu Thanh Hotel,10.810155,106.627356,accommodation;hotel,4.3,0,0,0,23
420,Queen Central,10.771878,106.696708,accommodation;hotel,4.3,0,0,0,23
421,Royal Hotel Saigon,10.774451,106.70243,accommodation;hotel,4.3,0,0,0,23
422,Rustic Maison,10.791841,106.694448,accommodation;hotel,4.3,0,0,0,23
423,Sanouva,10.773257,106.696208,accommodation;hotel,4.3,0,0,0,23
424,Sky Center hostel,10.759856,106.693192,accommodation;hotel,4.3,0,0,0,23
425,The Regal,10.331532,107.081699,accommodation;hotel,4.3,0,0,0,23
426,Tuyết Mai,10.32968,107.087539,accommodation;hotel,4.3,0,0,0,23
427,Tuấn Hưng,10.337245,107.089509,accommodation;hotel,4.3,0,0,0,23
428,Victory Hotel,10.780473,106.693474,accommodation;hotel,4.3,0,0,0,23
429,mrs Hangs Homestay,10.745528,106.683679,accommodation;hotel,4.3,0,0,0,23
430,Azumaya Hotel Thái Văn Lung1,10.7795,106.704521,accommodation;hotel,4.2,0,0,0,23
431,Bui Vien Street Hostel,10.76823,106.694399,accommodation;hotel,4.2,0,0,0,23
432,California Hotel Saigon,10.774763,106.696516,accommodation;hotel,4.2,0,0,0,23
433,Camy A.Sin Hotel & Apartments,10.336333,107.08145,accommodation;hotel,4.2,0,0,0,23
434,Covent Garden Hotel,10.774481,106.696409,accommodation;hotel,4.2,0,0,0,23
435,Full House Hostel real location,10.767566,106.693018,accommodation;hotel,4.2,0,0,0,23
436,G9 Homestay,10.765964,106.69549,accommodation;hotel,4.2,0,0,0,23
437,Hoa Hồng,10.344183,107.091869,accommodation;hotel,4.2,0,0,0,23
438,Hotel Sai Gon,10.767917,106.694243,accommodation;hotel,4.2,0,0,0,23
439,Hoàng Triều Entertainment,10.730795,106.708283,accommodation;hotel,4.2,0,0,0,23
440,KS Dong Phuong 11 storeys,10.787415,106.664334,accommodation;hotel,4.2,0,0,0,23
441,Khách Snạ Quyền My House,10.854296,106.654491,accommodation;hotel,4.2,0,0,0,23
442,Khách Sạn 4 Roses,10.767305,106.679013,accommodation;hotel,4.2,0,0,0,23
443,Khách Sạn Bonita,10.779939,106.668444,accommodation;hotel,4.2,0,0,0,23
444,Khách Sạn Bông Sen Sài Gòn,10.775117,106.703885,accommodation;hotel,4.2,0,0,0,23
445,Khách Sạn Bảo Đăng,10.776032,106.640815,accommodation;hotel,4.2,0,0,0,23
446,Khách Sạn Chương Dương 2,10.353876,106.365523,accommodation;hotel,4.2,0,0,0,23
447,Khách Sạn Eden,10.848379,106.656903,accommodation;hotel,4.2,0,0,0,23
448,Khách Sạn Green Ruby,10.811007,106.666507,accommodation;hotel,4.2,0,0,0,23
449,Khách Sạn Harmony Sài Gòn & Spa,10.77202,106.690104,accommodation;hotel,4.2,0,0,0,23
450,Khách Sạn Hoàng Long Sơn,10.824598,106.719281,accommodation;hotel,4.2,0,0,0,23
451,Khách Sạn Mai Lan,10.813916,106.669678,accommodation;hotel,4.2,0,0,0,23
452,Khách Sạn Mifuki Boutique,10.771858,106.695101,accommodation;hotel,4.2,0,0,0,23
453,Khách Sạn Quỳnh Hoa,10.865393,106.653568,accommodation;hotel,4.2,0,0,0,23
454,Khách Sạn Ruby Saigon Suites,10.772372,106.696437,accommodation;hotel,4.2,0,0,0,23
455,Khách Sạn Saigon Backpackers - Cống Quỳnh,10.766326,106.689449,accommodation;hotel,4.2,0,0,0,23
456,Khách Sạn Sơn Tùng,10.764986,106.69484,accommodation;hotel,4.2,0,0,0,23
457,Khách Sạn The S,10.767245,106.689763,accommodation;hotel,4.2,0,0,0,23
458,Khách Sạn The Spring,10.778942,106.703069,accommodation;hotel,4.2,0,0,0,23
459,Khách sạn Hoa Phượng Đỏ,10.351318,107.09862,accommodation;hotel,4.2,0,0,0,23
460,Khách sạn Kim Ngân,10.349954,107.0917,accommodation;hotel,4.2,0,0,0,23
461,Khách sạn Liberty Central Sài Gòn CityPoint,10.774682,106.70061,accommodation;hotel,4.2,0,0,0,23
462,Khách sạn Lotus Central Saigon,10.769201,106.69758,accommodation;hotel,4.2,0,0,0,23
463,Minh Tai,10.356501,106.367306,accommodation;hotel,4.2,0,0,0,23
464,Nhà Khách Saigon Home,10.76543,106.699237,accommodation;hotel,4.2,0,0,0,23
465,Nhật Hải,10.336828,107.090615,accommodation;hotel,4.2,0,0,0,23
466,Ocean star hotel,10.330984,107.088218,accommodation;hotel,4.2,0,0,0,23
467,Pullman Saigon Centre,10.764245,106.691702,accommodation;hotel,4.2,0,0,0,23
468,Rex,10.348683,107.072694,accommodation;hotel,4.2,0,0,0,23
469,Saigon Cosy Hotel,10.7697,106.692135,accommodation;hotel,4.2,0,0,0,23
470,Saigon Cozy2 At Bui Vien Walking Street,10.767752,106.692477,accommodation;hotel,4.2,0,0,0,23
471,Start House Coliving,10.815562,106.668618,accommodation;hotel,4.2,0,0,0,23
472,Thinh Gia Phat Hotel,10.804827,106.647496,accommodation;hotel,4.2,0,0,0,23
473,Trung tâm tiệc cưới - hội nghị KIM CƯƠNG,10.951066,106.705606,accommodation;hotel,4.2,0,0,0,23
474,Vung Tau P&T,10.341065,107.074264,accommodation;hotel,4.2,0,0,0,23
475,Winston hotel.,10.81855,106.71906,accommodation;hotel,4.2,0,0,0,23
476,sleeping capsules,10.817463,106.665175,accommodation;hotel,4.2,0,0,0,23
477,ABC Hotel,10.782371,106.753509,accommodation;hotel,4.1,0,0,0,23
478,Acnos Hotel,10.770631,106.693959,accommodation;hotel,4.1,0,0,0,23
479,Adora Hotel,10.774543,106.696858,accommodation;hotel,4.1,0,0,0,23
480,Base Backpacker,10.765033,106.694879,accommodation;hotel,4.1,0,0,0,23
481,Camelia Central Saigon Hotel,10.776191,106.704836,accommodation;hotel,4.1,0,0,0,23
482,City Backpackers Hostel,10.770706,106.693056,accommodation;hotel,4.1,0,0,0,23
483,Green House,10.791022,106.700891,accommodation;hotel,4.1,0,0,0,23
484,Hàng Quyên,10.37647,107.070682,accommodation;hotel,4.1,0,0,0,23
485,Indocharm Villa,10.368754,107.063586,accommodation;hotel,4.1,0,0,0,23
486,KS Kim Ngân,10.786969,106.637824,accommodation;hotel,4.1,0,0,0,23
487,Khach San Sao Mai F5 Hotel,10.363301,106.350593,accommodation;hotel,4.1,0,0,0,23
488,Khách Sạn Comfortable Nguyễn Trãi,10.763195,106.685738,accommodation;hotel,4.1,0,0,0,23
489,Khách Sạn Condodo,10.760544,106.691697,accommodation;hotel,4.1,0,0,0,23
490,Khách Sạn Cát Huy,10.766569,106.690292,accommodation;hotel,4.1,0,0,0,23
491,Khách Sạn Dragon Palace,10.768986,106.694186,accommodation;hotel,4.1,0,0,0,23
492,Khách Sạn Emi,10.797867,106.656641,accommodation;hotel,4.1,0,0,0,23
493,Khách Sạn Giang Sơn 2,10.767188,106.690887,accommodation;hotel,4.1,0,0,0,23
494,Khách Sạn Inn Saigon,10.768794,106.690561,accommodation;hotel,4.1,0,0,0,23
495,Khách Sạn Jungle House,10.76654,106.689855,accommodation;hotel,4.1,0,0,0,23
496,Khách Sạn Kelly,10.774184,106.69703,accommodation;hotel,4.1,0,0,0,23
497,Khách Sạn Ngọc Châu,10.804141,106.683927,accommodation;hotel,4.1,0,0,0,23
498,Khách Sạn Phú Lộc,10.798507,106.658096,accommodation;hotel,4.1,0,0,0,23
499,Khách Sạn The Reverie SaiGon,10.773873,106.704865,accommodation;hotel,4.1,0,0,0,23
500,Khách Sạn Town House 373,10.766464,106.690108,accommodation;hotel,4.1,0,0,0,23
501,Khách Sạn YẾN TRANG 3,10.771722,106.669128,accommodation;hotel,4.1,0,0,0,23
502,Khách Sạn Đầm Sen,10.769672,106.637871,accommodation;hotel,4.1,0,0,0,23
503,Khách sạn & Suites JW Marriott Sài Gòn,10.781186,106.700605,accommodation;hotel,4.1,0,0,0,23
504,Khách sạn Aurora,10.957394,106.844834,accommodation;hotel,4.1,0,0,0,23
505,Khách sạn Mekong Mỹ Tho,10.353754,106.359085,accommodation;hotel,4.1,0,0,0,23
506,Khách sạn Sofitel Plaza Saigon,10.783981,106.702606,accommodation;hotel,4.1,0,0,0,23
507,Khách sạn Trường Thắng,10.764055,106.689891,accommodation;hotel,4.1,0,0,0,23
508,Khách sạn Vũ Gia,10.990569,106.663673,accommodation;hotel,4.1,0,0,0,23
509,Lan Rung Spa & Resort,10.326597,107.081261,accommodation;hotel,4.1,0,0,0,23
510,Lantern Hotel,10.769411,106.692205,accommodation;hotel,4.1,0,0,0,23
511,Lee King Hotel,10.35296,107.064856,accommodation;hotel,4.1,0,0,0,23
512,Liberty Hotel,10.768661,106.693515,accommodation;hotel,4.1,0,0,0,23
513,Luxury Apartments,10.81017,106.66538,accommodation;hotel,4.1,0,0,0,23
514,M Hotel,10.357409,106.366925,accommodation;hotel,4.1,0,0,0,23
515,Mepros hotel,10.337281,107.090847,accommodation;hotel,4.1,0,0,0,23
516,Mia Saigon Luxury Boutique Hotel,10.809989,106.751104,accommodation;hotel,4.1,0,0,0,23
517,Mỹ Phước Hotel,10.342641,107.076303,accommodation;hotel,4.1,0,0,0,23
518,New Wave Hotel,10.340962,107.09217,accommodation;hotel,4.1,0,0,0,23
519,Nha Nghi Ngoc Nhu,10.373369,106.6814,accommodation;hotel,4.1,0,0,0,23
520,Nhà Dì Phi,10.871585,106.758244,accommodation;hotel,4.1,0,0,0,23
521,Nhà trọ...Bi Da BiBo,10.916991,106.771963,accommodation;hotel,4.1,0,0,0,23
522,Phòng trọ,11.016051,106.530499,accommodation;hotel,4.1,0,0,0,23
523,Saigon Gao Hostel,10.766596,106.689806,accommodation;hotel,4.1,0,0,0,23
524,Saigon Hanoi Hotel,10.794304,106.675953,accommodation;hotel,4.1,0,0,0,23
525,Silverland Central,10.771656,106.697385,accommodation;hotel,4.1,0,0,0,23
526,Spring House,10.768357,106.692679,accommodation;hotel,4.1,0,0,0,23
527,Thao Nhi Hotel,10.768462,106.693923,accommodation;hotel,4.1,0,0,0,23
528,Tiến An,10.362467,107.061731,accommodation;hotel,4.1,0,0,0,23
529,Trạm Xe Bus Khách Sạn Liberty 2,10.770914,106.700266,accommodation;hotel,4.1,0,0,0,23
530,Vinh Phú,10.3677,107.062961,accommodation;hotel,4.1,0,0,0,23
531,Vissai Saigon Hotel,10.798863,106.670837,accommodation;hotel,4.1,0,0,0,23
532,hotel Đại Nam,10.768422,106.696177,accommodation;hotel,4.1,0,0,0,23
533,nhà a. tường,10.871686,106.758953,accommodation;hotel,4.1,0,0,0,23
534,A&EM,10.771916,106.695337,accommodation;hotel,4.0,0,0,0,23
535,A&Em Art Hotel,10.771722,106.695157,accommodation;hotel,4.0,0,0,0,23
536,Adora Art Hotel,10.773074,106.695911,accommodation;hotel,4.0,0,0,0,23
537,Bin Bin Hotel,10.77884,106.752673,accommodation;hotel,4.0,0,0,0,23
538,Blessing Central Hotel,10.771843,106.695673,accommodation;hotel,4.0,0,0,0,23
539,Hotel 173,10.757835,106.653363,accommodation;hotel,4.0,0,0,0,23
540,Hotel Apartment Royal Galaxy,10.347888,107.074742,accommodation;hotel,4.0,0,0,0,23
541,Hotel Micasa,10.73701,106.690669,accommodation;hotel,4.0,0,0,0,23
542,Hotel Ming Dang,10.337831,107.090546,accommodation;hotel,4.0,0,0,0,23
543,Hông Anh,10.689611,106.653135,accommodation;hotel,4.0,0,0,0,23
544,Hưng Thành,10.799231,106.657561,accommodation;hotel,4.0,0,0,0,23
545,Jovia Hotel,10.773632,106.696484,accommodation;hotel,4.0,0,0,0,23
546,KTX - SLEEP BOOX,10.827349,106.686647,accommodation;hotel,4.0,0,0,0,23
547,Khai Hoan,10.993587,106.664634,accommodation;hotel,4.0,0,0,0,23
548,Khách Sạn A&E,10.835203,106.681288,accommodation;hotel,4.0,0,0,0,23
549,Khách Sạn A&EM,10.779258,106.704738,accommodation;hotel,4.0,0,0,0,23
550,Khách Sạn Bel Ami,10.786907,106.653198,accommodation;hotel,4.0,0,0,0,23
551,Khách Sạn C Central,10.76772,106.694622,accommodation;hotel,4.0,0,0,0,23
552,Khách Sạn Condodo,10.76983,106.689493,accommodation;hotel,4.0,0,0,0,23
553,Khách Sạn Duy Tân,10.734602,106.673654,accommodation;hotel,4.0,0,0,0,23
554,Khách Sạn Gia Long King,10.771849,106.693914,accommodation;hotel,4.0,0,0,0,23
555,Khách Sạn Holiday Inn & Suites Saigon Airport,10.80176,106.655063,accommodation;hotel,4.0,0,0,0,23
556,Khách Sạn Hong Kong Kaiteki,10.767848,106.694771,accommodation;hotel,4.0,0,0,0,23
557,Khách Sạn Inter Nos,10.805288,106.734043,accommodation;hotel,4.0,0,0,0,23
558,Khách Sạn K2,10.765875,106.691052,accommodation;hotel,4.0,0,0,0,23
559,Khách Sạn King,10.779928,106.703939,accommodation;hotel,4.0,0,0,0,23
560,Khách Sạn Mai Phai,10.768553,106.693038,accommodation;hotel,4.0,0,0,0,23
561,Khách Sạn Medal,10.779154,106.704972,accommodation;hotel,4.0,0,0,0,23
562,Khách Sạn Minh Tâm,10.774357,106.678208,accommodation;hotel,4.0,0,0,0,23
563,Khách Sạn Moonlight,10.780445,106.707525,accommodation;hotel,4.0,0,0,0,23
564,Khách Sạn Nguyễn Hương,10.797648,106.730116,accommodation;hotel,4.0,0,0,0,23
565,Khách Sạn NoGias,10.760442,106.693226,accommodation;hotel,4.0,0,0,0,23
566,Khách Sạn Pandora,10.773583,106.674957,accommodation;hotel,4.0,0,0,0,23
567,Khách Sạn Phương Đông,10.342823,107.091284,accommodation;hotel,4.0,0,0,0,23
568,Khách Sạn Sasa,10.766709,106.693955,accommodation;hotel,4.0,0,0,0,23
569,Khách Sạn Sophia,10.780279,106.703634,accommodation;hotel,4.0,0,0,0,23
570,Khách Sạn Sơn Thủy,10.597087,107.0521,accommodation;hotel,4.0,0,0,0,23
571,Khách Sạn Tám Tín,10.744959,106.611679,accommodation;hotel,4.0,0,0,0,23
572,Khách Sạn Vui,10.333338,107.08199,accommodation;hotel,4.0,0,0,0,23
573,Khách Sạn Vỹ Dạ,10.775039,106.69776,accommodation;hotel,4.0,0,0,0,23
